date,iso_code,monthly_new_deaths,monthly_total_deaths
2023-04-01,GAB,0,306
2023-05-01,GAB,0,306
2023-06-01,GAB,0,306
2023-07-01,GAB,0,306
2023-08-01,GAB,0,306
2023-09-01,GAB,0,306
2023-10-01,GAB,0,306
2023-11-01,GAB,0,306
2023-12-01,GAB,0,306
2020-03-01,GMB,4,123
2020-01-01,GMB,1,123
2020-02-01,GMB,3,123
2020-04-01,GMB,5,123
2020-05-01,GMB,2,123
2020-06-01,GMB,5,123
2020-07-01,GMB,9,123
2020-08-01,GMB,63,123
2020-09-01,GMB,15,123
2020-10-01,GMB,2,123
2020-11-01,GMB,10,123
2020-12-01,GMB,5,124
2021-01-01,GMB,9,342
2021-02-01,GMB,17,342
2021-03-01,GMB,31,342
2021-04-01,GMB,13,342
2021-05-01,GMB,11,342
2021-06-01,GMB,8,342
2021-07-01,GMB,31,342
2021-08-01,GMB,71,342
2021-09-01,GMB,10,342
2021-10-01,GMB,6,342
2021-11-01,GMB,11,342
2021-12-01,GMB,1,343
2022-01-01,GMB,20,372
2022-02-01,GMB,0,372
2022-03-01,GMB,0,372
2022-04-01,GMB,0,372
2022-05-01,GMB,0,372
2022-06-01,GMB,0,372
2022-07-01,GMB,3,372
2022-08-01,GMB,3,372
2022-09-01,GMB,2,372
2022-10-01,GMB,0,372
2022-11-01,GMB,1,372
2022-12-01,GMB,0,372
2023-01-01,GMB,0,372
2023-02-01,GMB,0,372
2023-03-01,GMB,0,372
2023-04-01,GMB,0,372
2023-05-01,GMB,0,372
2023-06-01,GMB,0,372
2023-07-01,GMB,0,372
2023-08-01,GMB,0,372
2023-09-01,GMB,0,372
2023-10-01,GMB,0,372
2023-11-01,GMB,0,372
2023-12-01,GMB,0,372
2020-02-01,GEO,51,1342
2020-01-01,GEO,68,1303
2020-03-01,GEO,71,1387
2020-04-01,GEO,63,1425
2020-05-01,GEO,61,1462
2020-06-01,GEO,73,1504
2020-07-01,GEO,60,1540
2020-08-01,GEO,77,1576
2020-09-01,GEO,86,1614
2020-10-01,GEO,287,1657
2020-11-01,GEO,757,1694
2020-12-01,GEO,851,2505
2021-01-01,GEO,722,12119
2021-02-01,GEO,568,12191
2021-03-01,GEO,515,12258
2021-04-01,GEO,577,12298
2021-05-01,GEO,796,12344
2021-06-01,GEO,620,12407
2021-07-01,GEO,706,12466
2021-08-01,GEO,1504,12519
2021-09-01,GEO,1135,12582
2021-10-01,GEO,1110,12631
2021-11-01,GEO,1613,12695
2021-12-01,GEO,1429,13800
2022-01-01,GEO,804,16888
2022-02-01,GEO,764,16888
2022-03-01,GEO,353,16888
2022-04-01,GEO,160,16888
2022-05-01,GEO,112,16888
2022-06-01,GEO,106,16888
2022-07-01,GEO,126,16888
2022-08-01,GEO,130,16888
2022-09-01,GEO,124,16888
2022-10-01,GEO,129,16888
2022-11-01,GEO,145,16888
2022-12-01,GEO,144,16897
2023-01-01,GEO,17,16965
2023-02-01,GEO,32,16965
2023-03-01,GEO,2,16965
2023-04-01,GEO,0,16965
2023-05-01,GEO,0,16934
2023-06-01,GEO,0,16934
2023-07-01,GEO,0,16934
2023-08-01,GEO,7,16941
2023-09-01,GEO,0,16941
2023-10-01,GEO,0,16941
2023-11-01,GEO,0,16941
2023-12-01,GEO,10,16941
2020-01-01,DEU,805,16636
2020-02-01,DEU,809,17123
2020-03-01,DEU,1480,17602
2020-04-01,DEU,4430,18034
2020-05-01,DEU,1944,18517
2020-06-01,DEU,946,18772
2020-07-01,DEU,705,18919
2020-08-01,DEU,1028,19342
2020-09-01,DEU,1215,19932
2020-10-01,DEU,1760,20372
2020-11-01,DEU,5367,20970
2020-12-01,DEU,12591,33071
2021-01-01,DEU,16940,101790
2021-02-01,DEU,9077,102178
2021-03-01,DEU,6003,102568
2021-04-01,DEU,6586,102568
2021-05-01,DEU,5876,102568
2021-06-01,DEU,4218,103121
2021-07-01,DEU,2979,103520
2021-08-01,DEU,3321,104047
2021-09-01,DEU,4197,104512
2021-10-01,DEU,4075,104996
2021-11-01,DEU,6119,104996
2021-12-01,DEU,9140,111602
2022-01-01,DEU,4469,157943
2022-02-01,DEU,4425,158109
2022-03-01,DEU,5372,158109
2022-04-01,DEU,5958,158109
2022-05-01,DEU,3265,158198
2022-06-01,DEU,2879,158386
2022-07-01,DEU,3804,158559
2022-08-01,DEU,3263,158684
2022-09-01,DEU,3531,158851
2022-10-01,DEU,4360,158851
2022-11-01,DEU,4440,158851
2022-12-01,DEU,4097,161465
2023-01-01,DEU,2329,168175
2023-02-01,DEU,1844,168296
2023-03-01,DEU,520,168397
2023-04-01,DEU,235,168397
2023-05-01,DEU,262,166128
2023-06-01,DEU,334,166292
2023-07-01,DEU,107,166399
2023-08-01,DEU,127,166526
2023-09-01,DEU,421,166660
2023-10-01,DEU,269,166660
2023-11-01,DEU,284,166763
2023-12-01,DEU,200,166763
2020-03-01,GHA,20,323
2020-01-01,GHA,5,323
2020-02-01,GHA,3,323
2020-04-01,GHA,14,325
2020-05-01,GHA,31,325
2020-06-01,GHA,73,325
2020-07-01,GHA,50,325
2020-08-01,GHA,62,326
2020-09-01,GHA,28,326
2020-10-01,GHA,18,326
2020-11-01,GHA,7,326
2020-12-01,GHA,24,335
2021-01-01,GHA,78,1209
2021-02-01,GHA,143,1209
2021-03-01,GHA,112,1209
2021-04-01,GHA,59,1209
2021-05-01,GHA,32,1209
2021-06-01,GHA,55,1228
2021-07-01,GHA,59,1228
2021-08-01,GHA,168,1228
2021-09-01,GHA,96,1228
2021-10-01,GHA,30,1228
2021-11-01,GHA,45,1239
2021-12-01,GHA,83,1295
2022-01-01,GHA,62,1461
2022-02-01,GHA,28,1461
2022-03-01,GHA,13,1461
2022-04-01,GHA,4,1461
2022-05-01,GHA,13,1461
2022-06-01,GHA,5,1461
2022-07-01,GHA,9,1461
2022-08-01,GHA,7,1461
2022-09-01,GHA,8,1461
2022-10-01,GHA,9,1461
2022-11-01,GHA,1,1461
2022-12-01,GHA,7,1461
2023-01-01,GHA,1,1462
2023-02-01,GHA,0,1462
2023-03-01,GHA,0,1462
2023-04-01,GHA,0,1462
2023-05-01,GHA,0,1462
2023-06-01,GHA,0,1462
2023-07-01,GHA,0,1462
2023-08-01,GHA,0,1462
2023-09-01,GHA,0,1462
2023-10-01,GHA,0,1462
2023-11-01,GHA,0,1462
2023-12-01,GHA,0,1462
2020-04-01,GIB,0,5
2020-05-01,GIB,0,5
2020-06-01,GIB,0,5
2020-07-01,GIB,0,5
2020-08-01,GIB,0,5
2020-09-01,GIB,0,5
2020-10-01,GIB,0,5
2020-11-01,GIB,5,5
2020-12-01,GIB,2,7
2020-03-01,GIB,0,5
2020-01-01,GIB,0,5
2020-02-01,GIB,0,5
2021-01-01,GIB,61,98
2021-02-01,GIB,10,98
2021-03-01,GIB,3,99
2021-04-01,GIB,1,99
2021-05-01,GIB,3,99
2021-06-01,GIB,2,100
2021-07-01,GIB,3,100
2021-08-01,GIB,3,100
2021-09-01,GIB,0,100
2021-10-01,GIB,5,100
2021-11-01,GIB,0,100
2021-12-01,GIB,2,100
2022-01-01,GIB,2,110
2022-02-01,GIB,0,110
2022-03-01,GIB,0,110
2022-04-01,GIB,2,110
2022-05-01,GIB,0,110
2022-06-01,GIB,2,110
2022-07-01,GIB,1,110
2022-08-01,GIB,1,110
2022-09-01,GIB,0,110
2022-10-01,GIB,0,110
2022-11-01,GIB,2,110
2022-12-01,GIB,0,110
2023-01-01,GIB,0,111
2023-02-01,GIB,0,111
2023-03-01,GIB,0,111
2023-04-01,GIB,0,111
2023-05-01,GIB,0,111
2023-06-01,GIB,1,111
2023-07-01,GIB,0,111
2023-08-01,GIB,0,111
2023-09-01,GIB,0,111
2023-10-01,GIB,0,111
2023-11-01,GIB,0,111
2023-12-01,GIB,0,111
2020-02-01,GRC,108,2606
2020-01-01,GRC,131,2517
2020-03-01,GRC,186,2706
2020-04-01,GRC,179,2804
2020-05-01,GRC,167,2902
2020-06-01,GRC,137,3003
2020-07-01,GRC,149,3092
2020-08-01,GRC,199,3194
2020-09-01,GRC,235,3289
2020-10-01,GRC,306,3370
2020-11-01,GRC,1613,3472
2020-12-01,GRC,1428,4838
2021-01-01,GRC,966,18234
2021-02-01,GRC,841,18325
2021-03-01,GRC,1704,18427
2021-04-01,GRC,1946,18516
2021-05-01,GRC,1404,18595
2021-06-01,GRC,870,18716
2021-07-01,GRC,684,18815
2021-08-01,GRC,1066,18901
2021-09-01,GRC,1151,18982
2021-10-01,GRC,1260,19085
2021-11-01,GRC,2013,19157
2021-12-01,GRC,2047,20790
2022-01-01,GRC,2373,34309
2022-02-01,GRC,1911,34309
2022-03-01,GRC,1401,34309
2022-04-01,GRC,1318,34309
2022-05-01,GRC,674,34309
2022-06-01,GRC,952,34482
2022-07-01,GRC,918,34482
2022-08-01,GRC,1319,34482
2022-09-01,GRC,1028,34482
2022-10-01,GRC,631,34482
2022-11-01,GRC,882,34482
2022-12-01,GRC,582,34779
2023-01-01,GRC,0,34779
2023-02-01,GRC,0,34779
2023-03-01,GRC,0,34779
2023-04-01,GRC,0,34779
2023-05-01,GRC,0,34779
2023-06-01,GRC,0,34779
2023-07-01,GRC,0,34779
2023-08-01,GRC,0,34779
2023-09-01,GRC,0,34779
2023-10-01,GRC,0,34779
2023-11-01,GRC,0,34779
2023-12-01,GRC,0,34779
2020-03-01,GRL,,
2020-01-01,GRL,,
2020-02-01,GRL,,
2020-04-01,GRL,,
2020-05-01,GRL,,
2020-06-01,GRL,,
2020-07-01,GRL,,
2020-08-01,GRL,,
2020-09-01,GRL,,
2020-10-01,GRL,,
2020-11-01,GRL,,
2020-12-01,GRL,,
2021-01-01,GRL,,
2021-02-01,GRL,,
2021-03-01,GRL,,
2021-04-01,GRL,,
2021-05-01,GRL,,
2021-06-01,GRL,,
2021-07-01,GRL,,
2021-08-01,GRL,,
2021-09-01,GRL,,
2021-10-01,GRL,,
2021-11-01,GRL,,
2021-12-01,GRL,1,1
2022-01-01,GRL,5,21
2022-02-01,GRL,11,21
2022-03-01,GRL,1,21
2022-04-01,GRL,2,21
2022-05-01,GRL,0,21
2022-06-01,GRL,0,21
2022-07-01,GRL,0,21
2022-08-01,GRL,1,21
2022-09-01,GRL,0,21
2022-10-01,GRL,1,21
2022-11-01,GRL,0,21
2022-12-01,GRL,0,21
2023-01-01,GRL,0,21
2023-02-01,GRL,0,21
2023-03-01,GRL,0,21
2023-04-01,GRL,0,21
2023-05-01,GRL,0,21
2023-06-01,GRL,0,21
2023-07-01,GRL,0,21
2023-08-01,GRL,0,21
2023-09-01,GRL,0,21
2023-10-01,GRL,0,21
2023-11-01,GRL,0,21
2023-12-01,GRL,0,21
2020-03-01,GRD,,
2020-01-01,GRD,,
2020-02-01,GRD,,
2020-04-01,GRD,,
2020-05-01,GRD,,
2020-06-01,GRD,,
2020-07-01,GRD,,
2020-08-01,GRD,,
2020-09-01,GRD,,
2020-10-01,GRD,,
2020-11-01,GRD,,
2020-12-01,GRD,,
2021-01-01,GRD,9,200
2021-02-01,GRD,6,200
2021-03-01,GRD,4,200
2021-04-01,GRD,6,200
2021-05-01,GRD,3,200
2021-06-01,GRD,2,200
2021-07-01,GRD,11,200
2021-08-01,GRD,4,200
2021-09-01,GRD,124,200
2021-10-01,GRD,20,200
2021-11-01,GRD,11,200
2021-12-01,GRD,0,200
2022-01-01,GRD,9,237
2022-02-01,GRD,6,237
2022-03-01,GRD,4,237
2022-04-01,GRD,1,237
2022-05-01,GRD,5,237
2022-06-01,GRD,1,237
2022-07-01,GRD,2,237
2022-08-01,GRD,3,237
2022-09-01,GRD,2,237
2022-10-01,GRD,1,237
2022-11-01,GRD,3,237
2022-12-01,GRD,1,238
2023-01-01,GRD,0,238
2023-02-01,GRD,0,238
2023-03-01,GRD,0,238
2023-04-01,GRD,0,238
2023-05-01,GRD,0,238
2023-06-01,GRD,0,238
2023-07-01,GRD,0,238
2023-08-01,GRD,0,238
2023-09-01,GRD,0,238
2023-10-01,GRD,0,238
2023-11-01,GRD,0,238
2023-12-01,GRD,0,238
2020-12-01,GUM,,
2020-03-01,GUM,,
2020-01-01,GUM,,
2020-02-01,GUM,,
2020-04-01,GUM,,
2020-05-01,GUM,,
2020-06-01,GUM,,
2020-07-01,GUM,,
2020-08-01,GUM,,
2020-09-01,GUM,,
2020-10-01,GUM,,
2020-11-01,GUM,,
2021-01-01,GUM,,
2021-02-01,GUM,,
2021-03-01,GUM,,
2021-04-01,GUM,,
2021-05-01,GUM,,
2021-06-01,GUM,,
2021-07-01,GUM,,
2021-08-01,GUM,,
2021-09-01,GUM,,
2021-10-01,GUM,,
2021-11-01,GUM,,
2021-12-01,GUM,,
2022-01-01,GUM,,
2022-02-01,GUM,,
2022-03-01,GUM,,
2022-04-01,GUM,,
2022-05-01,GUM,,
2022-06-01,GUM,,
2022-07-01,GUM,,
2022-08-01,GUM,,
2022-09-01,GUM,,
2022-10-01,GUM,,
2022-11-01,GUM,,
2022-12-01,GUM,,
2020-02-01,GTM,101,4191
2020-01-01,GTM,136,4178
2020-03-01,GTM,136,4209
2020-04-01,GTM,141,4224
2020-05-01,GTM,259,4239
2020-06-01,GTM,574,4250
2020-07-01,GTM,877,4274
2020-08-01,GTM,649,4286
2020-09-01,GTM,415,4311
2020-10-01,GTM,502,4345
2020-11-01,GTM,449,4376
2020-12-01,GTM,574,4813
2021-01-01,GTM,1005,15956
2021-02-01,GTM,772,15967
2021-03-01,GTM,637,15972
2021-04-01,GTM,836,15980
2021-05-01,GTM,746,15986
2021-06-01,GTM,1204,15992
2021-07-01,GTM,1011,15999
2021-08-01,GTM,1384,16008
2021-09-01,GTM,1249,16020
2021-10-01,GTM,1371,16029
2021-11-01,GTM,626,16036
2021-12-01,GTM,456,16107
2022-01-01,GTM,411,19952
2022-02-01,GTM,452,19953
2022-03-01,GTM,271,19954
2022-04-01,GTM,303,19956
2022-05-01,GTM,522,19957
2022-06-01,GTM,393,19958
2022-07-01,GTM,397,19959
2022-08-01,GTM,400,19960
2022-09-01,GTM,227,19961
2022-10-01,GTM,145,19962
2022-11-01,GTM,157,19963
2022-12-01,GTM,216,20001
2023-01-01,GTM,72,20176
2023-02-01,GTM,29,20176
2023-03-01,GTM,8,20177
2023-04-01,GTM,7,20178
2023-05-01,GTM,5,20128
2023-06-01,GTM,5,20130
2023-07-01,GTM,11,20134
2023-08-01,GTM,4,20137
2023-09-01,GTM,4,20139
2023-10-01,GTM,10,20142
2023-11-01,GTM,6,20142
2023-12-01,GTM,16,20149
2021-01-01,GGY,,
2021-02-01,GGY,,
2021-03-01,GGY,,
2021-04-01,GGY,,
2021-05-01,GGY,,
2021-06-01,GGY,,
2021-07-01,GGY,,
2021-08-01,GGY,,
2021-09-01,GGY,,
2021-10-01,GGY,,
2021-11-01,GGY,,
2021-12-01,GGY,,
2022-01-01,GGY,,
2022-02-01,GGY,,
2022-03-01,GGY,,
2022-04-01,GGY,,
2022-05-01,GGY,,
2022-06-01,GGY,,
2022-07-01,GGY,,
2022-08-01,GGY,,
2022-09-01,GGY,,
2022-10-01,GGY,,
2022-11-01,GGY,,
2022-12-01,GGY,,
2020-03-01,GIN,2,76
2020-01-01,GIN,1,76
2020-02-01,GIN,0,76
2020-04-01,GIN,12,76
2020-05-01,GIN,15,76
2020-06-01,GIN,11,76
2020-07-01,GIN,14,79
2020-08-01,GIN,11,79
2020-09-01,GIN,5,79
2020-10-01,GIN,4,79
2020-11-01,GIN,2,79
2020-12-01,GIN,4,81
2021-01-01,GIN,16,387
2021-02-01,GIN,15,387
2021-03-01,GIN,33,387
2021-04-01,GIN,23,387
2021-05-01,GIN,15,387
2021-06-01,GIN,13,387
2021-07-01,GIN,63,388
2021-08-01,GIN,75,388
2021-09-01,GIN,21,388
2021-10-01,GIN,13,388
2021-11-01,GIN,8,388
2021-12-01,GIN,15,391
2022-01-01,GIN,17,464
2022-02-01,GIN,11,464
2022-03-01,GIN,4,464
2022-04-01,GIN,2,464
2022-05-01,GIN,4,464
2022-06-01,GIN,6,464
2022-07-01,GIN,8,464
2022-08-01,GIN,0,464
2022-09-01,GIN,3,464
2022-10-01,GIN,3,464
2022-11-01,GIN,11,464
2022-12-01,GIN,6,466
2023-01-01,GIN,1,467
2023-02-01,GIN,0,467
2023-03-01,GIN,0,467
2023-04-01,GIN,0,467
2023-05-01,GIN,0,467
2023-06-01,GIN,0,467
2023-07-01,GIN,0,467
2023-08-01,GIN,0,467
2023-09-01,GIN,0,467
2023-10-01,GIN,0,467
2023-11-01,GIN,0,467
2023-12-01,GIN,0,467
2020-03-01,GNB,1,44
2020-01-01,GNB,1,44
2020-02-01,GNB,0,44
2020-04-01,GNB,6,44
2020-05-01,GNB,10,44
2020-06-01,GNB,10,44
2020-07-01,GNB,0,44
2020-08-01,GNB,7,44
2020-09-01,GNB,2,44
2020-10-01,GNB,2,44
2020-11-01,GNB,1,44
2020-12-01,GNB,5,45
2021-01-01,GNB,1,148
2021-02-01,GNB,4,148
2021-03-01,GNB,14,149
2021-04-01,GNB,8,149
2021-05-01,GNB,1,149
2021-06-01,GNB,1,149
2021-07-01,GNB,7,149
2021-08-01,GNB,35,149
2021-09-01,GNB,12,149
2021-10-01,GNB,4,149
2021-11-01,GNB,15,149
2021-12-01,GNB,2,149
2022-01-01,GNB,6,176
2022-02-01,GNB,8,176
2022-03-01,GNB,2,176
2022-04-01,GNB,3,176
2022-05-01,GNB,0,176
2022-06-01,GNB,0,176
2022-07-01,GNB,1,176
2022-08-01,GNB,2,176
2022-09-01,GNB,0,176
2022-10-01,GNB,1,176
2022-11-01,GNB,0,176
2022-12-01,GNB,4,176
2023-01-01,GNB,0,176
2023-02-01,GNB,0,176
2023-03-01,GNB,0,176
2023-04-01,GNB,0,176
2023-05-01,GNB,0,176
2023-06-01,GNB,0,176
2023-07-01,GNB,0,176
2023-08-01,GNB,0,176
2023-09-01,GNB,0,176
2023-10-01,GNB,0,176
2023-11-01,GNB,0,176
2023-12-01,GNB,0,176
2020-12-01,GUY,15,164
2020-03-01,GUY,4,151
2020-01-01,GUY,7,151
2020-02-01,GUY,9,151
2020-04-01,GUY,8,151
2020-05-01,GUY,9,151
2020-06-01,GUY,7,153
2020-07-01,GUY,11,154
2020-08-01,GUY,22,154
2020-09-01,GUY,29,154
2020-10-01,GUY,23,154
2020-11-01,GUY,20,154
2021-01-01,GUY,42,997
2021-02-01,GUY,35,998
2021-03-01,GUY,58,1001
2021-04-01,GUY,62,1004
2021-05-01,GUY,86,1006
2021-06-01,GUY,77,1008
2021-07-01,GUY,78,1009
2021-08-01,GUY,81,1009
2021-09-01,GUY,136,1014
2021-10-01,GUY,90,1016
2021-11-01,GUY,79,1016
2021-12-01,GUY,66,1054
2022-01-01,GUY,100,1285
2022-02-01,GUY,39,1285
2022-03-01,GUY,4,1285
2022-04-01,GUY,9,1285
2022-05-01,GUY,9,1285
2022-06-01,GUY,22,1285
2022-07-01,GUY,11,1285
2022-08-01,GUY,10,1285
2022-09-01,GUY,12,1285
2022-10-01,GUY,0,1285
2022-11-01,GUY,11,1285
2022-12-01,GUY,5,1286
2023-01-01,GUY,3,1298
2023-02-01,GUY,1,1298
2023-03-01,GUY,4,1298
2023-04-01,GUY,0,1298
2023-05-01,GUY,0,1295
2023-06-01,GUY,1,1295
2023-07-01,GUY,1,1296
2023-08-01,GUY,0,1296
2023-09-01,GUY,0,1296
2023-10-01,GUY,1,1296
2023-11-01,GUY,1,1297
2023-12-01,GUY,0,1297
2020-03-01,HTI,12,233
2020-01-01,HTI,13,233
2020-02-01,HTI,4,233
2020-04-01,HTI,11,233
2020-05-01,HTI,32,233
2020-06-01,HTI,56,233
2020-07-01,HTI,28,233
2020-08-01,HTI,18,233
2020-09-01,HTI,23,233
2020-10-01,HTI,17,233
2020-11-01,HTI,11,233
2020-12-01,HTI,12,236
2021-01-01,HTI,31,747
2021-02-01,HTI,16,747
2021-03-01,HTI,20,747
2021-04-01,HTI,34,750
2021-05-01,HTI,60,750
2021-06-01,HTI,120,754
2021-07-01,HTI,72,754
2021-08-01,HTI,23,758
2021-09-01,HTI,43,761
2021-10-01,HTI,45,761
2021-11-01,HTI,53,762
2021-12-01,HTI,20,773
2022-01-01,HTI,24,860
2022-02-01,HTI,11,860
2022-03-01,HTI,10,860
2022-04-01,HTI,3,860
2022-05-01,HTI,3,860
2022-06-01,HTI,8,860
2022-07-01,HTI,5,860
2022-08-01,HTI,2,860
2022-09-01,HTI,11,860
2022-10-01,HTI,0,860
2022-11-01,HTI,0,860
2022-12-01,HTI,10,860
2023-01-01,HTI,0,860
2023-02-01,HTI,0,860
2023-03-01,HTI,0,860
2023-04-01,HTI,0,860
2023-05-01,HTI,0,860
2023-06-01,HTI,0,860
2023-07-01,HTI,0,860
2023-08-01,HTI,0,860
2023-09-01,HTI,0,860
2023-10-01,HTI,0,860
2023-11-01,HTI,0,860
2023-12-01,HTI,0,860
2020-01-01,OWID_HIC,26565,672110
2020-02-01,OWID_HIC,27467,679449
2020-03-01,OWID_HIC,66671,687148
2020-04-01,OWID_HIC,130249,694424
2020-05-01,OWID_HIC,69047,700445
2020-06-01,OWID_HIC,44714,704805
2020-07-01,OWID_HIC,51081,709638
2020-08-01,OWID_HIC,50169,716527
2020-09-01,OWID_HIC,51414,723901
2020-10-01,OWID_HIC,73986,731250
2020-11-01,OWID_HIC,128190,739433
2020-12-01,OWID_HIC,154431,873429
2021-01-01,OWID_HIC,195627,1929479
2021-02-01,OWID_HIC,121225,1935782
2021-03-01,OWID_HIC,106301,1939905
2021-04-01,OWID_HIC,97125,1942209
2021-05-01,OWID_HIC,76497,1943546
2021-06-01,OWID_HIC,56674,1947435
2021-07-01,OWID_HIC,52359,1951508
2021-08-01,OWID_HIC,75243,1956050
2021-09-01,OWID_HIC,97361,1960176
2021-10-01,OWID_HIC,90645,1964522
2021-11-01,OWID_HIC,85902,1966579
2021-12-01,OWID_HIC,109837,2037929
2022-01-01,OWID_HIC,111776,2745387
2022-02-01,OWID_HIC,95972,2747358
2022-03-01,OWID_HIC,79819,2747795
2022-04-01,OWID_HIC,61077,2748169
2022-05-01,OWID_HIC,42777,2749153
2022-06-01,OWID_HIC,38932,2750666
2022-07-01,OWID_HIC,55920,2752589
2022-08-01,OWID_HIC,57366,2754799
2022-09-01,OWID_HIC,48596,2756827
2022-10-01,OWID_HIC,47392,2757312
2022-11-01,OWID_HIC,46998,2757717
2022-12-01,OWID_HIC,53249,2789577
2023-01-01,OWID_HIC,33786,2871714
2023-02-01,OWID_HIC,18027,2873169
2023-03-01,OWID_HIC,4856,2874278
2023-04-01,OWID_HIC,2941,2874420
2023-05-01,OWID_HIC,3738,2850307
2023-06-01,OWID_HIC,3288,2851086
2023-07-01,OWID_HIC,1822,2852054
2023-08-01,OWID_HIC,2517,2853754
2023-09-01,OWID_HIC,3952,2855746
2023-10-01,OWID_HIC,3046,2856780
2023-11-01,OWID_HIC,3521,2857277
2023-12-01,OWID_HIC,3333,2857538
2020-11-01,HND,194,2971
2020-12-01,HND,221,3130
2020-03-01,HND,113,2938
2020-01-01,HND,136,2918
2020-02-01,HND,138,2930
2020-04-01,HND,173,2938
2020-05-01,HND,188,2941
2020-06-01,HND,264,2946
2020-07-01,HND,656,2946
2020-08-01,HND,400,2950
2020-09-01,HND,384,2961
2020-10-01,HND,263,2968
2021-01-01,HND,661,10402
2021-02-01,HND,526,10402
2021-03-01,HND,477,10412
2021-04-01,HND,683,10412
2021-05-01,HND,762,10412
2021-06-01,HND,707,10412
2021-07-01,HND,816,10412
2021-08-01,HND,777,10412
2021-09-01,HND,672,10415
2021-10-01,HND,491,10415
2021-11-01,HND,489,10415
2021-12-01,HND,243,10433
2022-01-01,HND,131,11051
2022-02-01,HND,232,11051
2022-03-01,HND,148,11051
2022-04-01,HND,9,11051
2022-05-01,HND,11,11051
2022-06-01,HND,7,11051
2022-07-01,HND,23,11051
2022-08-01,HND,60,11051
2022-09-01,HND,6,11051
2022-10-01,HND,49,11051
2022-11-01,HND,11,11051
2022-12-01,HND,44,11071
2023-01-01,HND,9,11111
2023-02-01,HND,4,11111
2023-03-01,HND,0,11111
2023-04-01,HND,11,11111
2023-05-01,HND,6,11104
2023-06-01,HND,0,11104
2023-07-01,HND,3,11107
2023-08-01,HND,0,11107
2023-09-01,HND,0,11107
2023-10-01,HND,0,11107
2023-11-01,HND,0,11107
2023-12-01,HND,7,11107
2020-01-01,HKG,5,109
2020-02-01,HKG,8,110
2020-03-01,HKG,5,110
2020-04-01,HKG,8,112
2020-05-01,HKG,2,112
2020-06-01,HKG,6,112
2020-07-01,HKG,25,112
2020-08-01,HKG,29,112
2020-09-01,HKG,11,114
2020-10-01,HKG,4,114
2020-11-01,HKG,5,114
2020-12-01,HKG,40,148
2021-01-01,HKG,26,213
2021-02-01,HKG,9,213
2021-03-01,HKG,4,213
2021-04-01,HKG,5,213
2021-05-01,HKG,3,213
2021-06-01,HKG,3,213
2021-07-01,HKG,0,213
2021-08-01,HKG,1,213
2021-09-01,HKG,5,213
2021-10-01,HKG,3,213
2021-11-01,HKG,4,213
2021-12-01,HKG,2,213
2022-01-01,HKG,424,10762
2022-02-01,HKG,872,10773
2022-03-01,HKG,4455,10790
2022-04-01,HKG,749,10806
2022-05-01,HKG,398,10826
2022-06-01,HKG,415,10842
2022-07-01,HKG,514,10864
2022-08-01,HKG,576,10891
2022-09-01,HKG,761,10914
2022-10-01,HKG,557,10935
2022-11-01,HKG,646,10959
2022-12-01,HKG,1227,11807
2023-01-01,HKG,801,13462
2023-02-01,HKG,125,13462
2023-03-01,HKG,80,13463
2023-04-01,HKG,71,13464
2023-05-01,HKG,75,13388
2023-06-01,HKG,60,13393
2023-07-01,HKG,80,13401
2023-08-01,HKG,68,13403
2023-09-01,HKG,70,13409
2023-10-01,HKG,80,13414
2023-11-01,HKG,71,13418
2023-12-01,HKG,76,13420
2020-03-01,HUN,310,5324
2020-04-01,HUN,527,5513
2020-05-01,HUN,410,5706
2020-06-01,HUN,333,5868
2020-07-01,HUN,271,5984
2020-08-01,HUN,271,6120
2020-09-01,HUN,389,6280
2020-10-01,HUN,1103,6451
2020-11-01,HUN,2353,6622
2020-12-01,HUN,3038,9537
2020-01-01,HUN,258,4977
2020-02-01,HUN,274,5142
2021-01-01,HUN,2740,34713
2021-02-01,HUN,2393,34931
2021-03-01,HUN,5066,35122
2021-04-01,HUN,4685,35122
2021-05-01,HUN,1657,35122
2021-06-01,HUN,1262,35611
2021-07-01,HUN,982,35835
2021-08-01,HUN,1157,36048
2021-09-01,HUN,1204,36263
2021-10-01,HUN,1393,36429
2021-11-01,HUN,3473,36429
2021-12-01,HUN,3637,39186
2022-01-01,HUN,1570,48287
2022-02-01,HUN,1814,48287
2022-03-01,HUN,1326,48287
2022-04-01,HUN,652,48287
2022-05-01,HUN,420,48287
2022-06-01,HUN,206,48287
2022-07-01,HUN,777,48337
2022-08-01,HUN,539,48337
2022-09-01,HUN,464,48337
2022-10-01,HUN,658,48337
2022-11-01,HUN,523,48337
2022-12-01,HUN,360,48495
2023-01-01,HUN,105,48751
2023-02-01,HUN,38,48751
2023-03-01,HUN,0,48751
2023-04-01,HUN,0,48751
2023-05-01,HUN,51,48677
2023-06-01,HUN,0,48677
2023-07-01,HUN,0,48677
2023-08-01,HUN,30,48707
2023-09-01,HUN,0,48707
2023-10-01,HUN,0,48707
2023-11-01,HUN,32,48707
2023-12-01,HUN,0,48707
2020-02-01,ISL,2,27
2020-01-01,ISL,1,27
2020-03-01,ISL,7,27
2020-04-01,ISL,2,27
2020-05-01,ISL,1,27
2020-06-01,ISL,2,27
2020-07-01,ISL,0,27
2020-08-01,ISL,3,28
2020-09-01,ISL,3,28
2020-10-01,ISL,4,28
